yearID,teamID,teamIDBR,teamIDretro,name
1921,BRO,BRO,BRO,Brooklyn Robins
1921,CAG,CAG,CAG,Chicago American Giants
1921,CHA,CHW,CHA,Chicago White Sox
1921,CHN,CHC,CHN,Chicago Cubs
1921,CIN,CIN,CIN,Cincinnati Reds
1921,CLE,CLE,CLE,Cleveland Indians
1921,COB,COB,CB1,Columbus Buckeyes
1921,DET,DET,DET,Detroit Tigers
1921,DS,DS,DT1,Detroit Stars
1921,HIL,HIL,HIL,Hilldale Club
1921,KCM,KCM,KCM,Kansas City Monarchs
1921,NLG,NLG,NYL,New York Lincoln Giants
1921,NY1,NYG,NY1,New York Giants
1921,NYA,NYY,NYA,New York Yankees
1921,PIT,PIT,PIT,Pittsburgh Pirates
1921,SLA,SLB,SLA,St. Louis Browns
1921,SLG,SLG,SLG,St. Louis Giants
1921,SLN,STL,SLN,St. Louis Cardinals
1921,WS1,WSH,WS1,Washington Senators
1922,ABC,ABC,IN4,Indianapolis ABCs
1922,BBS,BBS,BLS,Baltimore Black Sox
1922,BOS,BOS,BOS,Boston Red Sox
1922,BRO,BRO,BRO,Brooklyn Robins
1922,BSN,BSN,BSN,Boston Braves
1922,CAG,CAG,CAG,Chicago American Giants
1922,CHA,CHW,CHA,Chicago White Sox
1922,CHN,CHC,CHN,Chicago Cubs
1922,CIN,CIN,CIN,Cincinnati Reds
1922,CLE,CLE,CLE,Cleveland Indians
1922,DET,DET,DET,Detroit Tigers
1922,DS,DS,DT1,Detroit Stars
1922,HIL,HIL,HIL,Hilldale Club
1922,KCM,KCM,KCM,Kansas City Monarchs
1922,NLG,NLG,NYL,New York Lincoln Giants
1922,NY1,NYG,NY1,New York Giants
1922,NYA,NYY,NYA,New York Yankees
1922,NYB,NYB,NBG,New York Bacharach Giants
1922,PIT,PIT,PIT,Pittsburgh Pirates
1922,SLA,SLB,SLA,St. Louis Browns
1922,SLN,STL,SLN,St. Louis Cardinals
1922,SLS,SLS,SSN,St. Louis Stars
1922,WS1,WSH,WS1,Washington Senators
1923,ABC,ABC,IN4,Indianapolis ABCs
1923,BBB,BBB,BIR,Birmingham Black Barons
1923,BBS,BBS,BLS,Baltimore Black Sox
1923,BRO,BRO,BRO,Brooklyn Robins
1923,BSN,BSN,BSN,Boston Braves
1923,CAG,CAG,CAG,Chicago American Giants
1923,CHA,CHW,CHA,Chicago White Sox
1923,CHN,CHC,CHN,Chicago Cubs
1923,CIN,CIN,CIN,Cincinnati Reds
1923,CLE,CLE,CLE,Cleveland Indians
1923,CSE,CSE,CUE,Cuban Stars East
1923,DET,DET,DET,Detroit Tigers
1923,DS,DS,DT1,Detroit Stars
1923,HIL,HIL,HIL,Hilldale Club
1923,KCM,KCM,KCM,Kansas City Monarchs
1923,MB,MB,ML4,Milwaukee Bears
1923,MRS,MRS,MEM,Memphis Red Sox
1923,NLG,NLG,NYL,New York Lincoln Giants
1923,NY1,NYG,NY1,New York Giants
1923,NYA,NYY,NYA,New York Yankees
1923,PIT,PIT,PIT,Pittsburgh Pirates
1923,SLN,STL,SLN,St. Louis Cardinals
1923,SLS,SLS,SSN,St. Louis Stars
1923,WS1,WSH,WS1,Washington Senators
1924,ACB,ACB,ACY,Atlantic City Bacharach Giants
1924,BBB,BBB,BIR,Birmingham Black Barons
1924,BBS,BBS,BLS,Baltimore Black Sox
1924,BOS,BOS,BOS,Boston Red Sox
1924,BRG,BRG,BRG,Brooklyn Royal Giants
1924,BRO,BRO,BRO,Brooklyn Robins
1924,BSN,BSN,BSN,Boston Braves
1924,CAG,CAG,CAG,Chicago American Giants
1924,CHA,CHW,CHA,Chicago White Sox
1924,CHN,CHC,CHN,Chicago Cubs
1924,CIN,CIN,CIN,Cincinnati Reds
1924,CLE,CLE,CLE,Cleveland Indians
1924,CSE,CSE,CUE,Cuban Stars East
1924,DET,DET,DET,Detroit Tigers
1924,DS,DS,DT1,Detroit Stars
1924,HBG,HBG,HAE,Harrisburg Giants
1924,HIL,HIL,HIL,Hilldale Club
1924,KCM,KCM,KCM,Kansas City Monarchs
1924,MRS,MRS,MEM,Memphis Red Sox
1924,NY1,NYG,NY1,New York Giants
1924,NYA,NYY,NYA,New York Yankees
1924,PHA,PHA,PHA,Philadelphia Athletics
1924,PIT,PIT,PIT,Pittsburgh Pirates
1924,SLA,SLB,SLA,St. Louis Browns
1924,SLN,STL,SLN,St. Louis Cardinals
1924,SLS,SLS,SSN,St. Louis Stars
1924,WP,WP,WSE,Washington Potomacs
1924,WS1,WSH,WS1,Washington Senators
1925,ACB,ACB,ACY,Atlantic City Bacharach Giants
1925,BBB,BBB,BIR,Birmingham Black Barons
1925,BBS,BBS,BLS,Baltimore Black Sox
1925,BOS,BOS,BOS,Boston Red Sox
1925,BRO,BRO,BRO,Brooklyn Robins
1925,BSN,BSN,BSN,Boston Braves
1925,CAG,CAG,CAG,Chicago American Giants
1925,CHA,CHW,CHA,Chicago White Sox
1925,CHN,CHC,CHN,Chicago Cubs
1925,CIN,CIN,CIN,Cincinnati Reds
1925,CLE,CLE,CLE,Cleveland Indians
1925,CSE,CSE,CUE,Cuban Stars East
1925,DET,DET,DET,Detroit Tigers
1925,DS,DS,DT1,Detroit Stars
1925,HBG,HBG,HAE,Harrisburg Giants
1925,HIL,HIL,HIL,Hilldale Club
1925,KCM,KCM,KCM,Kansas City Monarchs
1925,NY1,NYG,NY1,New York Giants
1925,NYA,NYY,NYA,New York Yankees
1925,PHA,PHA,PHA,Philadelphia Athletics
1925,PIT,PIT,PIT,Pittsburgh Pirates
1925,SLA,SLB,SLA,St. Louis Browns
1925,SLN,STL,SLN,St. Louis Cardinals
1925,SLS,SLS,SSN,St. Louis Stars
1925,WS1,WSH,WS1,Washington Senators
1926,BBS,BBS,BLS,Baltimore Black Sox
1926,BOS,BOS,BOS,Boston Red Sox
1926,BRO,BRO,BRO,Brooklyn Robins
1926,BSN,BSN,BSN,Boston Braves
1926,CAG,CAG,CAG,Chicago American Giants
1926,CHA,CHW,CHA,Chicago White Sox
1926,CHN,CHC,CHN,Chicago Cubs
1926,CIN,CIN,CIN,Cincinnati Reds
1926,CLE,CLE,CLE,Cleveland Indians
1926,CSE,CSE,CUE,Cuban Stars East
1926,DET,DET,DET,Detroit Tigers
1926,DS,DS,DT1,Detroit Stars
1926,HBG,HBG,HAE,Harrisburg Giants
1926,HIL,HIL,HIL,Hilldale Club
1926,KCM,KCM,KCM,Kansas City Monarchs
1926,NLG,NLG,NYL,New York Lincoln Giants
1926,NY1,NYG,NY1,New York Giants
1926,NYA,NYY,NYA,New York Yankees
1926,PHA,PHA,PHA,Philadelphia Athletics
1926,PIT,PIT,PIT,Pittsburgh Pirates
1926,SLA,SLB,SLA,St. Louis Browns
1926,SLN,STL,SLN,St. Louis Cardinals
1926,SLS,SLS,SSN,St. Louis Stars
1926,WS1,WSH,WS1,Washington Senators
1927,BBB,BBB,BIR,Birmingham Black Barons
1927,BBS,BBS,BLS,Baltimore Black Sox
1927,BOS,BOS,BOS,Boston Red Sox
1927,BRO,BRO,BRO,Brooklyn Robins
1927,BSN,BSN,BSN,Boston Braves
1927,CAG,CAG,CAG,Chicago American Giants
1927,CHA,CHW,CHA,Chicago White Sox
1927,CHN,CHC,CHN,Chicago Cubs
1927,CIN,CIN,CIN,Cincinnati Reds
1927,CLE,CLE,CLE,Cleveland Indians
1927,CSE,CSE,CUE,Cuban Stars East
1927,DET,DET,DET,Detroit Tigers
1927,DS,DS,DT1,Detroit Stars
1927,HBG,HBG,HAE,Harrisburg Giants
1927,HIL,HIL,HIL,Hilldale Club
1927,KCM,KCM,KCM,Kansas City Monarchs
1927,NLG,NLG,NYL,New York Lincoln Giants
1927,NY1,NYG,NY1,New York Giants
1927,NYA,NYY,NYA,New York Yankees
1927,PHA,PHA,PHA,Philadelphia Athletics
1927,PIT,PIT,PIT,Pittsburgh Pirates
1927,SLA,SLB,SLA,St. Louis Browns
1927,SLN,STL,SLN,St. Louis Cardinals
1927,SLS,SLS,SSN,St. Louis Stars
1927,WS1,WSH,WS1,Washington Senators
1928,BBB,BBB,BIR,Birmingham Black Barons
1928,BBS,BBS,BLS,Baltimore Black Sox
1928,BOS,BOS,BOS,Boston Red Sox
1928,BRO,BRO,BRO,Brooklyn Robins
1928,BSN,BSN,BSN,Boston Braves
1928,CAG,CAG,CAG,Chicago American Giants
1928,CHA,CHW,CHA,Chicago White Sox
1928,CHN,CHC,CHN,Chicago Cubs
1928,CIN,CIN,CIN,Cincinnati Reds
1928,CLE,CLE,CLE,Cleveland Indians
1928,DET,DET,DET,Detroit Tigers
1928,DS,DS,DT1,Detroit Stars
1928,HG,HG,HOM,Homestead Grays
1928,HIL,HIL,HIL,Hilldale Club
1928,KCM,KCM,KCM,Kansas City Monarchs
1928,NLG,NLG,NYL,New York Lincoln Giants
1928,NY1,NYG,NY1,New York Giants
1928,NYA,NYY,NYA,New York Yankees
1928,PHA,PHA,PHA,Philadelphia Athletics
1928,PHI,PHI,PHI,Philadelphia Phillies
1928,PIT,PIT,PIT,Pittsburgh Pirates
1928,SLA,SLB,SLA,St. Louis Browns
1928,SLN,STL,SLN,St. Louis Cardinals
1928,SLS,SLS,SSN,St. Louis Stars
1928,WS1,WSH,WS1,Washington Senators
1929,ACB,ACB,ACY,Atlantic City Bacharach Giants
1929,BBB,BBB,BIR,Birmingham Black Barons
1929,BBS,BBS,BLS,Baltimore Black Sox
1929,BOS,BOS,BOS,Boston Red Sox
1929,BRO,BRO,BRO,Brooklyn Robins
1929,BSN,BSN,BSN,Boston Braves
1929,CAG,CAG,CAG,Chicago American Giants
1929,CHA,CHW,CHA,Chicago White Sox
1929,CHN,CHC,CHN,Chicago Cubs
1929,CIN,CIN,CIN,Cincinnati Reds
1929,CLE,CLE,CLE,Cleveland Indians
1929,DET,DET,DET,Detroit Tigers
1929,DS,DS,DT1,Detroit Stars
1929,HG,HG,HOM,Homestead Grays
1929,HIL,HIL,HIL,Hilldale Club
1929,KCM,KCM,KCM,Kansas City Monarchs
1929,NLG,NLG,NYL,New York Lincoln Giants
1929,NY1,NYG,NY1,New York Giants
1929,NYA,NYY,NYA,New York Yankees
1929,PHA,PHA,PHA,Philadelphia Athletics
1929,PHI,PHI,PHI,Philadelphia Phillies
1929,PIT,PIT,PIT,Pittsburgh Pirates
1929,SLA,SLB,SLA,St. Louis Browns
1929,SLN,STL,SLN,St. Louis Cardinals
1929,SLS,SLS,SSN,St. Louis Stars
1929,WS1,WSH,WS1,Washington Senators
1930,BBB,BBB,BIR,Birmingham Black Barons
1930,BBS,BBS,BLS,Baltimore Black Sox
1930,BOS,BOS,BOS,Boston Red Sox
1930,BRO,BRO,BRO,Brooklyn Robins
1930,BSN,BSN,BSN,Boston Braves
1930,CAG,CAG,CAG,Chicago American Giants
1930,CHA,CHW,CHA,Chicago White Sox
1930,CHN,CHC,CHN,Chicago Cubs
1930,CIN,CIN,CIN,Cincinnati Reds
1930,CLE,CLE,CLE,Cleveland Indians
1930,DET,DET,DET,Detroit Tigers
1930,DS,DS,DT1,Detroit Stars
1930,HG,HG,HOM,Homestead Grays
1930,HIL,HIL,HIL,Hilldale Club
1930,KCM,KCM,KCM,Kansas City Monarchs
1930,MRS,MRS,MEM,Memphis Red Sox
1930,NLG,NLG,NYL,New York Lincoln Giants
1930,NY1,NYG,NY1,New York Giants
1930,NYA,NYY,NYA,New York Yankees
1930,PHA,PHA,PHA,Philadelphia Athletics
1930,PHI,PHI,PHI,Philadelphia Phillies
1930,PIT,PIT,PIT,Pittsburgh Pirates
1930,SLA,SLB,SLA,St. Louis Browns
1930,SLN,STL,SLN,St. Louis Cardinals
1930,SLS,SLS,SSN,St. Louis Stars
1930,WS1,WSH,WS1,Washington Senators
1931,AB2,AB2,IN5,Indianapolis ABCs
1931,BBS,BBS,BLS,Baltimore Black Sox
1931,BRO,BRO,BRO,Brooklyn Robins
1931,BSN,BSN,BSN,Boston Braves
1931,CCU,CCU,CV6,Cleveland Cubs
1931,CHA,CHW,CHA,Chicago White Sox
1931,CHN,CHC,CHN,Chicago Cubs
1931,CIN,CIN,CIN,Cincinnati Reds
1931,CLE,CLE,CLE,Cleveland Indians
1931,DET,DET,DET,Detroit Tigers
1931,DS,DS,DT1,Detroit Stars
1931,HAR,HAR,HAS,Harlem Stars
1931,HG,HG,HOM,Homestead Grays
1931,HIL,HIL,HIL,Hilldale Club
1931,KCM,KCM,KCM,Kansas City Monarchs
1931,NY1,NYG,NY1,New York Giants
1931,NYA,NYY,NYA,New York Yankees
1931,PHA,PHA,PHA,Philadelphia Athletics
1931,PHI,PHI,PHI,Philadelphia Phillies
1931,PIT,PIT,PIT,Pittsburgh Pirates
1931,SLA,SLB,SLA,St. Louis Browns
1931,SLN,STL,SLN,St. Louis Cardinals
1931,SLS,SLS,SSN,St. Louis Stars
1931,WS1,WSH,WS1,Washington Senators
1932,BRO,BRO,BRO,Brooklyn Dodgers
1932,BSN,BSN,BSN,Boston Braves
1932,CAG,CAG,CAG,Chicago American Giants
1932,CHA,CHW,CHA,Chicago White Sox
1932,CHN,CHC,CHN,Chicago Cubs
1932,CIN,CIN,CIN,Cincinnati Reds
1932,CLE,CLE,CLE,Cleveland Indians
1932,DET,DET,DET,Detroit Tigers
1932,DW,DW,DTW,Detroit Wolves
1932,HG,HG,HOM,Homestead Grays
1932,HIL,HIL,HIL,Hilldale Club
1932,KCM,KCM,KCM,Kansas City Monarchs
1932,LVB,LVB,LS4,Louisville Black Caps
1932,MRM,MRM,MNR,Monroe Monarchs
1932,NY1,NYG,NY1,New York Giants
1932,NYA,NYY,NYA,New York Yankees
1932,PC,PC,PTC,Pittsburgh Crawfords
1932,PHA,PHA,PHA,Philadelphia Athletics
1932,PHI,PHI,PHI,Philadelphia Phillies
1932,PIT,PIT,PIT,Pittsburgh Pirates
1932,SLA,SLB,SLA,St. Louis Browns
1932,SLN,STL,SLN,St. Louis Cardinals
1932,WAP,WAP,WSW,Washington Pilots
1932,WS1,WSH,WS1,Washington Senators
1933,BOS,BOS,BOS,Boston Red Sox
1933,BRO,BRO,BRO,Brooklyn Dodgers
1933,BSN,BSN,BSN,Boston Braves
1933,CAG,CAG,CAG,Chicago American Giants
1933,CHA,CHW,CHA,Chicago White Sox
1933,CHN,CHC,CHN,Chicago Cubs
1933,CIN,CIN,CIN,Cincinnati Reds
1933,CLE,CLE,CLE,Cleveland Indians
1933,DET,DET,DET,Detroit Tigers
1933,HG,HG,HOM,Homestead Grays
1933,ID,ID,DI1,Indianapolis ABCs/Detroit Stars
1933,KCM,KCM,KCM,Kansas City Monarchs
1933,NEG,NEG,NSH,Nashville Elite Giants
1933,NY1,NYG,NY1,New York Giants
1933,NYA,NYY,NYA,New York Yankees
1933,PC,PC,PTC,Pittsburgh Crawfords
1933,PHA,PHA,PHA,Philadelphia Athletics
1933,PHI,PHI,PHI,Philadelphia Phillies
1933,PIT,PIT,PIT,Pittsburgh Pirates
1933,PS,PS,PH5,Philadelphia Stars
1933,SLA,SLB,SLA,St. Louis Browns
1933,SLN,STL,SLN,St. Louis Cardinals
1933,WS1,WSH,WS1,Washington Senators
1934,BBS,BBS,BLS,Baltimore Black Sox
1934,BOS,BOS,BOS,Boston Red Sox
1934,BRO,BRO,BRO,Brooklyn Dodgers
1934,CAG,CAG,CAG,Chicago American Giants
1934,CHA,CHW,CHA,Chicago White Sox
1934,CHN,CHC,CHN,Chicago Cubs
1934,CIN,CIN,CIN,Cincinnati Reds
1934,CLE,CLE,CLE,Cleveland Indians
1934,DET,DET,DET,Detroit Tigers
1934,HG,HG,HOM,Homestead Grays
1934,KCM,KCM,KCM,Kansas City Monarchs
1934,ND,ND,NW1,Newark Dodgers
1934,NY1,NYG,NY1,New York Giants
1934,NYA,NYY,NYA,New York Yankees
1934,PC,PC,PTC,Pittsburgh Crawfords
1934,PHA,PHA,PHA,Philadelphia Athletics
1934,PHI,PHI,PHI,Philadelphia Phillies
1934,PIT,PIT,PIT,Pittsburgh Pirates
1934,PS,PS,PH5,Philadelphia Stars
1934,SLA,SLB,SLA,St. Louis Browns
1934,SLN,STL,SLN,St. Louis Cardinals
1934,WS1,WSH,WS1,Washington Senators
1935,BE,BE,BRN,Brooklyn Eagles
1935,BOS,BOS,BOS,Boston Red Sox
1935,BRO,BRO,BRO,Brooklyn Dodgers
1935,BSN,BSN,BSN,Boston Braves
1935,CAG,CAG,CAG,Chicago American Giants
1935,CHA,CHW,CHA,Chicago White Sox
1935,CHN,CHC,CHN,Chicago Cubs
1935,CIN,CIN,CIN,Cincinnati Reds
1935,CLE,CLE,CLE,Cleveland Indians
1935,DET,DET,DET,Detroit Tigers
1935,HG,HG,HOM,Homestead Grays
1935,KCM,KCM,KCM,Kansas City Monarchs
1935,ND,ND,NW1,Newark Dodgers
1935,NY1,NYG,NY1,New York Giants
1935,NYA,NYY,NYA,New York Yankees
1935,NYC,NYC,NY6,New York Cubans
1935,PC,PC,PTC,Pittsburgh Crawfords
1935,PHA,PHA,PHA,Philadelphia Athletics
1935,PIT,PIT,PIT,Pittsburgh Pirates
1935,PS,PS,PH5,Philadelphia Stars
1935,SLA,SLB,SLA,St. Louis Browns
1935,SLN,STL,SLN,St. Louis Cardinals
1935,WS1,WSH,WS1,Washington Senators
1936,BOS,BOS,BOS,Boston Red Sox
1936,BRO,BRO,BRO,Brooklyn Dodgers
1936,CHA,CHW,CHA,Chicago White Sox
1936,CHN,CHC,CHN,Chicago Cubs
1936,CIN,CIN,CIN,Cincinnati Reds
1936,CLE,CLE,CLE,Cleveland Indians
1936,DET,DET,DET,Detroit Tigers
1936,HG,HG,HOM,Homestead Grays
1936,KCM,KCM,KCM,Kansas City Monarchs
1936,NE,NE,NW2,Newark Eagles
1936,NY1,NYG,NY1,New York Giants
1936,NYA,NYY,NYA,New York Yankees
1936,NYC,NYC,NY6,New York Cubans
1936,PC,PC,PTC,Pittsburgh Crawfords
1936,PHI,PHI,PHI,Philadelphia Phillies
1936,PIT,PIT,PIT,Pittsburgh Pirates
1936,PS,PS,PH5,Philadelphia Stars
1936,SLA,SLB,SLA,St. Louis Browns
1936,SLN,STL,SLN,St. Louis Cardinals
1936,WEG,WEG,WEG,Washington Elite Giants
1937,BOS,BOS,BOS,Boston Red Sox
1937,BRO,BRO,BRO,Brooklyn Dodgers
1937,CAG,CAG,CAG,Chicago American Giants
1937,CHA,CHW,CHA,Chicago White Sox
1937,CHN,CHC,CHN,Chicago Cubs
1937,CIN,CIN,CIN,Cincinnati Reds
1937,CLE,CLE,CLE,Cleveland Indians
1937,DET,DET,DET,Detroit Tigers
1937,DTS,DTS,DT2,Detroit Stars
1937,HG,HG,HOM,Homestead Grays
1937,KCM,KCM,KCM,Kansas City Monarchs
1937,NE,NE,NW2,Newark Eagles
1937,NY1,NYG,NY1,New York Giants
1937,NYA,NYY,NYA,New York Yankees
1937,PC,PC,PTC,Pittsburgh Crawfords
1937,PHI,PHI,PHI,Philadelphia Phillies
1937,PIT,PIT,PIT,Pittsburgh Pirates
1937,PS,PS,PH5,Philadelphia Stars
1937,SLA,SLB,SLA,St. Louis Browns
1937,SLN,STL,SLN,St. Louis Cardinals
1937,WEG,WEG,WEG,Washington Elite Giants
1937,WS1,WSH,WS1,Washington Senators
1938,BEG,BEG,BLG,Baltimore Elite Giants
1938,BOS,BOS,BOS,Boston Red Sox
1938,BRO,BRO,BRO,Brooklyn Dodgers
1938,CAG,CAG,CAG,Chicago American Giants
1938,CHA,CHW,CHA,Chicago White Sox
1938,CHN,CHC,CHN,Chicago Cubs
1938,CIN,CIN,CIN,Cincinnati Reds
1938,CLE,CLE,CLE,Cleveland Indians
1938,DET,DET,DET,Detroit Tigers
1938,HG,HG,HOM,Homestead Grays
1938,KCM,KCM,KCM,Kansas City Monarchs
1938,NE,NE,NW2,Newark Eagles
1938,NY1,NYG,NY1,New York Giants
1938,NYA,NYY,NYA,New York Yankees
1938,PC,PC,PTC,Pittsburgh Crawfords
1938,PHI,PHI,PHI,Philadelphia Phillies
1938,PIT,PIT,PIT,Pittsburgh Pirates
1938,PS,PS,PH5,Philadelphia Stars
1938,SLN,STL,SLN,St. Louis Cardinals
1938,WS1,WSH,WS1,Washington Senators
1939,BEG,BEG,BLG,Baltimore Elite Giants
1939,BOS,BOS,BOS,Boston Red Sox
1939,BRO,BRO,BRO,Brooklyn Dodgers
1939,BSN,BSN,BSN,Boston Bees
1939,CHA,CHW,CHA,Chicago White Sox
1939,CHN,CHC,CHN,Chicago Cubs
1939,CIN,CIN,CIN,Cincinnati Reds
1939,CLE,CLE,CLE,Cleveland Indians
1939,DET,DET,DET,Detroit Tigers
1939,HG,HG,HOM,Homestead Grays
1939,KCM,KCM,KCM,Kansas City Monarchs
1939,NE,NE,NW2,Newark Eagles
1939,NY1,NYG,NY1,New York Giants
1939,NYA,NYY,NYA,New York Yankees
1939,PHI,PHI,PHI,Philadelphia Phillies
1939,PIT,PIT,PIT,Pittsburgh Pirates
1939,PS,PS,PH5,Philadelphia Stars
1939,SLN,STL,SLN,St. Louis Cardinals
1939,TC,TC,TLC,Toledo Crawfords
1939,TC2,TC2,TLC,Toledo Crawfords
1939,WS1,WSH,WS1,Washington Senators
1940,BEG,BEG,BLG,Baltimore Elite Giants
1940,BOS,BOS,BOS,Boston Red Sox
1940,BRO,BRO,BRO,Brooklyn Dodgers
1940,CHA,CHW,CHA,Chicago White Sox
1940,CHN,CHC,CHN,Chicago Cubs
1940,CIN,CIN,CIN,Cincinnati Reds
1940,CLE,CLE,CLE,Cleveland Indians
1940,DET,DET,DET,Detroit Tigers
1940,HG,HG,HOM,Homestead Grays
1940,KCM,KCM,KCM,Kansas City Monarchs
1940,NE,NE,NW2,Newark Eagles
1940,NY1,NYG,NY1,New York Giants
1940,NYA,NYY,NYA,New York Yankees
1940,NYC,NYC,NY6,New York Cubans
1940,PHA,PHA,PHA,Philadelphia Athletics
1940,PHI,PHI,PHI,Philadelphia Phillies
1940,PIT,PIT,PIT,Pittsburgh Pirates
1940,SLN,STL,SLN,St. Louis Cardinals
1940,TIC,TIC,IN8,Toledo-Indianapolis Crawfords
1940,WS1,WSH,WS1,Washington Senators
1941,BEG,BEG,BLG,Baltimore Elite Giants
1941,BOS,BOS,BOS,Boston Red Sox
1941,BRO,BRO,BRO,Brooklyn Dodgers
1941,BSN,BSN,BSN,Boston Braves
1941,CHA,CHW,CHA,Chicago White Sox
1941,CHN,CHC,CHN,Chicago Cubs
1941,CIN,CIN,CIN,Cincinnati Reds
1941,CLE,CLE,CLE,Cleveland Indians
1941,DET,DET,DET,Detroit Tigers
1941,HG,HG,HOM,Homestead Grays
1941,KCM,KCM,KCM,Kansas City Monarchs
1941,NBY,NBY,NY5,New York Black Yankees
1941,NE,NE,NW2,Newark Eagles
1941,NY1,NYG,NY1,New York Giants
1941,NYA,NYY,NYA,New York Yankees
1941,PHA,PHA,PHA,Philadelphia Athletics
1941,PHI,PHI,PHI,Philadelphia Phillies
1941,PIT,PIT,PIT,Pittsburgh Pirates
1941,PS,PS,PH5,Philadelphia Stars
1941,SLA,SLB,SLA,St. Louis Browns
1941,SLN,STL,SLN,St. Louis Cardinals
1941,WS1,WSH,WS1,Washington Senators
1942,BEG,BEG,BLG,Baltimore Elite Giants
1942,BOS,BOS,BOS,Boston Red Sox
1942,BRO,BRO,BRO,Brooklyn Dodgers
1942,BSN,BSN,BSN,Boston Braves
1942,CAG,CAG,CAG,Chicago American Giants
1942,CHA,CHW,CHA,Chicago White Sox
1942,CHN,CHC,CHN,Chicago Cubs
1942,CLE,CLE,CLE,Cleveland Indians
1942,DET,DET,DET,Detroit Tigers
1942,HG,HG,HOM,Homestead Grays
1942,KCM,KCM,KCM,Kansas City Monarchs
1942,NE,NE,NW2,Newark Eagles
1942,NY1,NYG,NY1,New York Giants
1942,NYA,NYY,NYA,New York Yankees
1942,PHI,PHI,PHI,Philadelphia Phillies
1942,SLA,SLB,SLA,St. Louis Browns
1942,SLN,STL,SLN,St. Louis Cardinals
1942,WS1,WSH,WS1,Washington Senators
1943,BOS,BOS,BOS,Boston Red Sox
1943,BRO,BRO,BRO,Brooklyn Dodgers
1943,CHA,CHW,CHA,Chicago White Sox
1943,CLE,CLE,CLE,Cleveland Indians
1943,DET,DET,DET,Detroit Tigers
1943,HG,HG,HOM,Homestead Grays
1943,KCM,KCM,KCM,Kansas City Monarchs
1943,MRS,MRS,MEM,Memphis Red Sox
1943,NE,NE,NW2,Newark Eagles
1943,NY1,NYG,NY1,New York Giants
1943,NYA,NYY,NYA,New York Yankees
1943,PHA,PHA,PHA,Philadelphia Athletics
1943,PHI,PHI,PHI,Philadelphia Blue Jays
1943,PS,PS,PH5,Philadelphia Stars
1943,SLA,SLB,SLA,St. Louis Browns
1943,SLN,STL,SLN,St. Louis Cardinals
1943,WS1,WSH,WS1,Washington Senators
1944,BEG,BEG,BLG,Baltimore Elite Giants
1944,BOS,BOS,BOS,Boston Red Sox
1944,BRO,BRO,BRO,Brooklyn Dodgers
1944,CHN,CHC,CHN,Chicago Cubs
1944,CLE,CLE,CLE,Cleveland Indians
1944,DET,DET,DET,Detroit Tigers
1944,HG,HG,HOM,Homestead Grays
1944,KCM,KCM,KCM,Kansas City Monarchs
1944,NE,NE,NW2,Newark Eagles
1944,NY1,NYG,NY1,New York Giants
1944,NYA,NYY,NYA,New York Yankees
1944,PHA,PHA,PHA,Philadelphia Athletics
1944,PHI,PHI,PHI,Philadelphia Blue Jays
1944,PIT,PIT,PIT,Pittsburgh Pirates
1944,PS,PS,PH5,Philadelphia Stars
1944,SLN,STL,SLN,St. Louis Cardinals
1944,WS1,WSH,WS1,Washington Senators
1945,BEG,BEG,BLG,Baltimore Elite Giants
1945,BOS,BOS,BOS,Boston Red Sox
1945,BSN,BSN,BSN,Boston Braves
1945,CHA,CHW,CHA,Chicago White Sox
1945,CLE,CLE,CLE,Cleveland Indians
1945,DET,DET,DET,Detroit Tigers
1945,HG,HG,HOM,Homestead Grays
1945,KCM,KCM,KCM,Kansas City Monarchs
1945,NBY,NBY,NY5,New York Black Yankees
1945,NE,NE,NW2,Newark Eagles
1945,NY1,NYG,NY1,New York Giants
1945,NYA,NYY,NYA,New York Yankees
1945,NYC,NYC,NY6,New York Cubans
1945,PHA,PHA,PHA,Philadelphia Athletics
1945,PHI,PHI,PHI,Philadelphia Phillies
1945,PIT,PIT,PIT,Pittsburgh Pirates
1945,SLN,STL,SLN,St. Louis Cardinals
1945,WS1,WSH,WS1,Washington Senators
1946,BEG,BEG,BLG,Baltimore Elite Giants
1946,BOS,BOS,BOS,Boston Red Sox
1946,BRO,BRO,BRO,Brooklyn Dodgers
1946,BSN,BSN,BSN,Boston Braves
1946,CHA,CHW,CHA,Chicago White Sox
1946,CLE,CLE,CLE,Cleveland Indians
1946,DET,DET,DET,Detroit Tigers
1946,HG,HG,HOM,Homestead Grays
1946,KCM,KCM,KCM,Kansas City Monarchs
1946,NBY,NBY,NY5,New York Black Yankees
1946,NE,NE,NW2,Newark Eagles
1946,NY1,NYG,NY1,New York Giants
1946,NYA,NYY,NYA,New York Yankees
1946,NYC,NYC,NY6,New York Cubans
1946,PHA,PHA,PHA,Philadelphia Athletics
1946,PIT,PIT,PIT,Pittsburgh Pirates
1946,SLN,STL,SLN,St. Louis Cardinals
1946,WS1,WSH,WS1,Washington Senators
1947,BOS,BOS,BOS,Boston Red Sox
1947,BRO,BRO,BRO,Brooklyn Dodgers
1947,BSN,BSN,BSN,Boston Braves
1947,CHA,CHW,CHA,Chicago White Sox
1947,CIC,CIC,CIA,Cincinnati-Indianapolis Clowns
1947,CLE,CLE,CLE,Cleveland Indians
1947,DET,DET,DET,Detroit Tigers
1947,HG,HG,HOM,Homestead Grays
